"nom du fichier";"temps_debut";"temps_fin";"frequence_mediane";"tadarida_taxon";"tadarida_probabilite";"tadarida_taxon_autre";"observateur_taxon";"observateur_probabilite";"validateur_taxon";"validateur_probabilite"
"Car340881-2020-Pass1-Z2-X-9388-0_20200610_220006_200";0.3;4.9;11.0;"noise";0.9;"";"";"";"";""
"Car340881-2020-Pass1-Z2-X-9388-0_20200610_220011_200";0.3;0.8;24.0;"noise";0.82;"";"";"";"";""
"Car340881-2020-Pass1-Z2-X-9388-0_20200610_220011_200";0.4;2.0;51.0;"Pippip";0.98;"";"";"";"";""
"Car340881-2020-Pass1-Z2-X-9388-0_20200610_220014_470";0.6;0.8;17.0;"noise";0.08;"";"";"";"";""
"Car340881-2020-Pass1-Z2-X-9388-0_20200610_220014_470";"0.0";2.9;51.0;"Pippip";0.99;"";"";"";"";""
"Car340881-2020-Pass1-Z2-X-9388-0_20200610_220014_470";0.1;3.1;10.0;"Tetvir";0.9;"";"";"";"";""
"Car340881-2020-Pass1-Z2-X-9388-0_20200610_220024_273";1.9;2.0;12.0;"noise";0.63;"";"";"";"";""
"Car340881-2020-Pass1-Z2-X-9388-0_20200610_220024_273";0.5;3.2;52.0;"Pippip";0.99;"";"";"";"";""
"Car340881-2020-Pass1-Z2-X-9388-0_20200610_220027_810";0.7;2.3;19.0;"noise";0.97;"";"";"";"";""
"Car340881-2020-Pass1-Z2-X-9388-0_20200610_220027_810";"0.0";2.8;52.0;"Pippip";0.99;"";"";"";"";""
"Car340881-2020-Pass1-Z2-X-9388-0_20200610_220035_767";"0.0";5.0;28.0;"noise";0.9;"";"";"";"";""
"Car340881-2020-Pass1-Z2-X-9388-0_20200610_220035_767";"0.0";5.0;52.0;"Pippip";0.99;"";"";"";"";""
"Car340881-2020-Pass1-Z2-X-9388-0_20200610_220040_767";"0.0";5.0;32.0;"noise";0.86;"";"";"";"";""
"Car340881-2020-Pass1-Z2-X-9388-0_20200610_220040_767";"0.0";4.8;51.0;"Pippip";0.98;"";"";"";"";""
"Car340881-2020-Pass1-Z2-X-9388-0_20200610_220045_767";"0.0";4.9;31.0;"noise";0.88;"";"";"";"";""
"Car340881-2020-Pass1-Z2-X-9388-0_20200610_220045_767";0.1;4.9;52.0;"Pippip";0.99;"";"";"";"";""
"Car340881-2020-Pass1-Z2-X-9388-0_20200610_220050_767";1.8;5.0;14.0;"noise";0.95;"";"";"";"";""
"Car340881-2020-Pass1-Z2-X-9388-0_20200610_220050_767";"0.0";3.4;44.0;"Pippip";0.96;"";"";"";"";""
"Car340881-2020-Pass1-Z2-X-9388-0_20200610_220055_767";0.1;4.2;21.0;"noise";0.93;"";"";"";"";""
"Car340881-2020-Pass1-Z2-X-9388-0_20200610_220055_767";4.2;4.9;52.0;"Pippip";0.97;"";"";"";"";""
"Car340881-2020-Pass1-Z2-X-9388-0_20200610_220055_767";"0.0";2.9;10.0;"Tetvir";0.97;"";"";"";"";""
"Car340881-2020-Pass1-Z2-X-9388-0_20200610_220109_979";3.7;4.4;19.0;"noise";0.93;"";"";"";"";""
"Car340881-2020-Pass1-Z2-X-9388-0_20200610_220109_979";"0.0";5.0;55.0;"Pippip";0.99;"";"";"";"";""
"Car340881-2020-Pass1-Z2-X-9388-0_20200610_220114_979";0.5;2.7;30.0;"noise";0.9;"";"";"";"";""
"Car340881-2020-Pass1-Z2-X-9388-0_20200610_220119_979";0.4;5.0;32.0;"noise";0.95;"";"";"";"";""
"Car340881-2020-Pass1-Z2-X-9388-0_20200610_220124_979";1.0;5.0;34.0;"noise";0.91;"";"";"";"";""
"Car340881-2020-Pass1-Z2-X-9388-0_20200610_220129_979";"0.0";1.4;24.0;"noise";0.69;"";"";"";"";""
"Car340881-2020-Pass1-Z2-X-9388-0_20200610_220133_976";"0.0";4.4;40.0;"noise";0.93;"";"";"";"";""
"Car340881-2020-Pass1-Z2-X-9388-0_20200610_220133_976";0.1;4.4;11.0;"Tetvir";0.97;"";"";"";"";""
"Car340881-2020-Pass1-Z2-X-9388-0_20200610_220138_976";0.5;4.3;11.0;"noise";0.76;"";"";"";"";""
"Car340881-2020-Pass1-Z2-X-9388-0_20200610_220143_976";1.3;5.0;33.0;"noise";0.94;"";"";"";"";""
"Car340881-2020-Pass1-Z2-X-9388-0_20200610_220143_976";3.4;4.4;48.0;"Pippip";0.93;"";"";"";"";""
"Car340881-2020-Pass1-Z2-X-9388-0_20200610_220148_976";"0.0";5.0;29.0;"noise";0.95;"";"";"";"";""
"Car340881-2020-Pass1-Z2-X-9388-0_20200610_220153_976";"0.0";0.7;25.0;"noise";0.8;"";"";"";"";""
"Car340881-2020-Pass1-Z2-X-9388-0_20200610_220157_548";1.4;4.7;30.0;"noise";0.7;"";"";"";"";""
"Car340881-2020-Pass1-Z2-X-9388-0_20200610_220157_548";"0.0";3.6;47.0;"Pippip";0.99;"";"";"";"";""
"Car340881-2020-Pass1-Z2-X-9388-0_20200610_220157_548";2.1;2.4;11.0;"Tetvir";0.79;"";"";"";"";""
"Car340881-2020-Pass1-Z2-X-9388-0_20200610_220202_548";"0.0";3.1;34.0;"noise";0.86;"";"";"";"";""
"Car340881-2020-Pass1-Z2-X-9388-0_20200610_220209_328";2.9;4.9;28.0;"noise";0.85;"";"";"";"";""
"Car340881-2020-Pass1-Z2-X-9388-0_20200610_220209_328";"0.0";4.7;58.0;"Pippip";0.99;"";"";"";"";""
"Car340881-2020-Pass1-Z2-X-9388-0_20200610_220209_328";0.5;5.0;10.0;"Tetvir";0.98;"";"";"";"";""
"Car340881-2020-Pass1-Z2-X-9388-0_20200610_220214_328";"0.0";5.0;34.0;"noise";0.91;"";"";"";"";""
"Car340881-2020-Pass1-Z2-X-9388-0_20200610_220214_328";"0.0";3.1;10.0;"Tetvir";0.7;"";"";"";"";""
"Car340881-2020-Pass1-Z2-X-9388-0_20200610_220219_328";"0.0";5.0;31.0;"noise";0.91;"";"";"";"";""
"Car340881-2020-Pass1-Z2-X-9388-0_20200610_220219_328";"0.0";0.6;10.0;"Tetvir";0.96;"";"";"";"";""
"Car340881-2020-Pass1-Z2-X-9388-0_20200610_220224_328";0.1;2.6;33.0;"noise";0.84;"";"";"";"";""
"Car340881-2020-Pass1-Z2-X-9388-0_20200610_220224_328";0.2;0.3;16.0;"Phogri";0.03;"Isopyr, Tetvir, Phanan, Epheph";"";"";"";""
"Car340881-2020-Pass1-Z2-X-9388-0_20200610_220234_039";1.9;4.6;37.0;"noise";0.92;"";"";"";"";""
"Car340881-2020-Pass1-Z2-X-9388-0_20200610_220234_039";1.3;4.6;11.0;"Tetvir";0.97;"";"";"";"";""
"Car340881-2020-Pass1-Z2-X-9388-0_20200610_220239_039";0.2;3.9;28.0;"noise";0.98;"";"";"";"";""
"Car340881-2020-Pass1-Z2-X-9388-0_20200610_220244_039";0.5;4.8;30.0;"noise";0.92;"";"";"";"";""
"Car340881-2020-Pass1-Z2-X-9388-0_20200610_220249_039";"0.0";4.9;27.0;"noise";0.77;"";"";"";"";""
"Car340881-2020-Pass1-Z2-X-9388-0_20200610_220254_039";1.0;1.1;24.0;"noise";0.94;"";"";"";"";""
"Car340881-2020-Pass1-Z2-X-9388-0_20200610_220254_039";1.5;2.1;7.0;"piaf";0.29;"";"";"";"";""
"Car340881-2020-Pass1-Z2-X-9388-0_20200610_220259_039";0.3;4.2;20.0;"noise";0.97;"";"";"";"";""
"Car340881-2020-Pass1-Z2-X-9388-0_20200610_220304_039";0.5;0.7;40.0;"noise";0.67;"";"";"";"";""
"Car340881-2020-Pass1-Z2-X-9388-0_20200610_220304_039";1.9;5.0;10.0;"Tetvir";0.91;"";"";"";"";""
"Car340881-2020-Pass1-Z2-X-9388-0_20200610_220309_039";"0.0";3.1;11.0;"noise";0.85;"";"";"";"";""
"Car340881-2020-Pass1-Z2-X-9388-0_20200610_220314_039";1.3;4.0;12.0;"noise";0.94;"";"";"";"";""
"Car340881-2020-Pass1-Z2-X-9388-0_20200610_220322_073";0.5;4.4;11.0;"noise";0.95;"";"";"";"";""
"Car340881-2020-Pass1-Z2-X-9388-0_20200610_220322_073";0.4;1.3;11.0;"Tetvir";0.05;"Phogri, Eupsp";"";"";"";""
"Car340881-2020-Pass1-Z2-X-9388-0_20200610_220327_073";0.1;0.2;30.0;"noise";0.91;"";"";"";"";""
"Car340881-2020-Pass1-Z2-X-9388-0_20200610_220327_073";1.4;4.1;10.0;"Tetvir";0.98;"";"";"";"";""
"Car340881-2020-Pass1-Z2-X-9388-0_20200610_220332_073";0.5;3.8;21.0;"noise";0.9;"";"";"";"";""
"Car340881-2020-Pass1-Z2-X-9388-0_20200610_220337_073";0.1;3.1;22.0;"noise";0.94;"";"";"";"";""
"Car340881-2020-Pass1-Z2-X-9388-0_20200610_220348_811";1.1;1.2;32.0;"noise";0.94;"";"";"";"";""
"Car340881-2020-Pass1-Z2-X-9388-0_20200610_220348_811";3.5;4.5;12.0;"Tetvir";0.93;"";"";"";"";""
"Car340881-2020-Pass1-Z2-X-9388-0_20200610_220353_811";0.1;0.2;43.0;"noise";0.87;"";"";"";"";""
"Car340881-2020-Pass1-Z2-X-9388-0_20200610_220353_811";"0.0";2.6;12.0;"Tetvir";0.73;"";"";"";"";""
"Car340881-2020-Pass1-Z2-X-9388-0_20200610_220358_832";0.1;2.8;26.0;"noise";0.82;"";"";"";"";""
"Car340881-2020-Pass1-Z2-X-9388-0_20200610_220358_832";"0.0";2.7;20.0;"Phanan";0.03;"Tetvir, Phogri";"";"";"";""
"Car340881-2020-Pass1-Z2-X-9388-0_20200610_220403_357";"0.0";3.0;28.0;"noise";0.82;"";"";"";"";""
"Car340881-2020-Pass1-Z2-X-9388-0_20200610_220413_441";0.2;3.9;24.0;"noise";0.87;"";"";"";"";""
"Car340881-2020-Pass1-Z2-X-9388-0_20200610_220413_441";0.8;4.7;12.0;"Tetvir";0.83;"";"";"";"";""
"Car340881-2020-Pass1-Z2-X-9388-0_20200610_220418_441";0.5;0.6;20.0;"noise";0.9;"";"";"";"";""
"Car340881-2020-Pass1-Z2-X-9388-0_20200610_220418_441";0.1;1.6;11.0;"Tetvir";0.85;"";"";"";"";""
"Car340881-2020-Pass1-Z2-X-9388-0_20200610_220420_415";0.8;2.7;23.0;"noise";0.9;"";"";"";"";""
"Car340881-2020-Pass1-Z2-X-9388-0_20200610_220425_415";2.7;2.8;11.0;"noise";0.79;"";"";"";"";""
"Car340881-2020-Pass1-Z2-X-9388-0_20200610_220425_415";0.9;5.0;19.0;"piaf";0.89;"";"";"";"";""
"Car340881-2020-Pass1-Z2-X-9388-0_20200610_220430_415";0.1;5.0;11.0;"noise";0.92;"";"";"";"";""
"Car340881-2020-Pass1-Z2-X-9388-0_20200610_220435_415";0.1;4.2;26.0;"noise";0.79;"";"";"";"";""
"Car340881-2020-Pass1-Z2-X-9388-0_20200610_220435_415";0.4;3.6;10.0;"Tetvir";0.98;"";"";"";"";""
"Car340881-2020-Pass1-Z2-X-9388-0_20200610_220444_647";1.0;3.1;25.0;"noise";0.95;"";"";"";"";""
"Car340881-2020-Pass1-Z2-X-9388-0_20200610_220444_647";0.2;2.6;10.0;"Tetvir";0.96;"";"";"";"";""
"Car340881-2020-Pass1-Z2-X-9388-0_20200610_220448_731";"0.0";5.0;21.0;"noise";0.95;"";"";"";"";""
"Car340881-2020-Pass1-Z2-X-9388-0_20200610_220453_731";0.1;4.1;13.0;"noise";0.73;"";"";"";"";""
"Car340881-2020-Pass1-Z2-X-9388-0_20200610_220453_731";0.3;1.3;38.0;"Pipkuh";0.97;"";"";"";"";""
"Car340881-2020-Pass1-Z2-X-9388-0_20200610_220458_731";0.5;5.0;12.0;"Tetvir";0.85;"";"";"";"";""
"Car340881-2020-Pass1-Z2-X-9388-0_20200610_220503_731";0.5;3.4;18.0;"noise";0.47;"";"";"";"";""
"Car340881-2020-Pass1-Z2-X-9388-0_20200610_220503_731";0.7;4.5;12.0;"Tetvir";0.95;"";"";"";"";""
"Car340881-2020-Pass1-Z2-X-9388-0_20200610_220509_782";"0.0";3.1;36.0;"noise";0.7;"";"";"";"";""
"Car340881-2020-Pass1-Z2-X-9388-0_20200610_220509_782";"0.0";2.6;16.0;"Phogri";0.04;"Phanan, Tetvir";"";"";"";""
"Car340881-2020-Pass1-Z2-X-9388-0_20200610_220517_795";3.0;4.2;25.0;"Eptser";0.92;"";"";"";"";""
"Car340881-2020-Pass1-Z2-X-9388-0_20200610_220517_795";"0.0";5.0;30.0;"noise";0.69;"";"";"";"";""
"Car340881-2020-Pass1-Z2-X-9388-0_20200610_220517_795";"0.0";4.3;19.0;"Phanan";0.09;"";"";"";"";""
"Car340881-2020-Pass1-Z2-X-9388-0_20200610_220522_795";0.8;1.3;24.0;"Eptser";0.38;"";"";"";"";""
"Car340881-2020-Pass1-Z2-X-9388-0_20200610_220522_795";0.3;0.7;13.0;"Tetvir";0.71;"";"";"";"";""
"Car340881-2020-Pass1-Z2-X-9388-0_20200610_220539_763";1.3;3.6;36.0;"noise";0.89;"";"";"";"";""
"Car340881-2020-Pass1-Z2-X-9388-0_20200610_220539_763";0.8;4.0;11.0;"Tetvir";0.83;"";"";"";"";""
"Car340881-2020-Pass1-Z2-X-9388-0_20200610_220557_392";0.4;2.4;32.0;"noise";0.93;"";"";"";"";""
"Car340881-2020-Pass1-Z2-X-9388-0_20200610_220557_392";0.4;4.5;11.0;"Tetvir";0.84;"";"";"";"";""
"Car340881-2020-Pass1-Z2-X-9388-0_20200610_220602_392";0.2;2.5;19.0;"noise";0.97;"";"";"";"";""
"Car340881-2020-Pass1-Z2-X-9388-0_20200610_220611_660";"0.0";4.7;23.0;"noise";0.91;"";"";"";"";""
"Car340881-2020-Pass1-Z2-X-9388-0_20200610_220616_660";0.4;0.5;33.0;"Leppun";0.03;"Yposp, Tetvir";"";"";"";""
"Car340881-2020-Pass1-Z2-X-9388-0_20200610_220616_660";0.2;0.3;16.0;"noise";0.85;"";"";"";"";""
"Car340881-2020-Pass1-Z2-X-9388-0_20200610_220619_567";0.7;5.0;12.0;"noise";0.92;"";"";"";"";""
"Car340881-2020-Pass1-Z2-X-9388-0_20200610_220624_567";1.0;5.0;32.0;"noise";0.74;"";"";"";"";""
"Car340881-2020-Pass1-Z2-X-9388-0_20200610_220629_567";"0.0";5.0;36.0;"noise";0.95;"";"";"";"";""
"Car340881-2020-Pass1-Z2-X-9388-0_20200610_220634_567";"0.0";4.6;34.0;"noise";0.84;"";"";"";"";""
"Car340881-2020-Pass1-Z2-X-9388-0_20200610_220634_567";"0.0";4.6;16.0;"Phanan";0.12;"";"";"";"";""
"Car340881-2020-Pass1-Z2-X-9388-0_20200610_220639_567";"0.0";4.8;37.0;"noise";0.88;"";"";"";"";""
"Car340881-2020-Pass1-Z2-X-9388-0_20200610_220644_567";0.1;4.9;33.0;"noise";0.98;"";"";"";"";""
"Car340881-2020-Pass1-Z2-X-9388-0_20200610_220649_567";0.5;0.6;12.0;"noise";0.26;"";"";"";"";""
"Car340881-2020-Pass1-Z2-X-9388-0_20200610_220651_960";"0.0";4.9;30.0;"noise";0.89;"";"";"";"";""
"Car340881-2020-Pass1-Z2-X-9388-0_20200610_220656_960";0.2;4.8;20.0;"noise";0.9;"";"";"";"";""
"Car340881-2020-Pass1-Z2-X-9388-0_20200610_220701_960";"0.0";1.5;14.0;"noise";0.95;"";"";"";"";""
"Car340881-2020-Pass1-Z2-X-9388-0_20200610_220715_015";0.3;5.0;12.0;"noise";0.84;"";"";"";"";""
"Car340881-2020-Pass1-Z2-X-9388-0_20200610_220715_015";"0.0";3.7;50.0;"Pipkuh";0.99;"";"";"";"";""
"Car340881-2020-Pass1-Z2-X-9388-0_20200610_220720_015";0.4;0.7;11.0;"noise";0.96;"";"";"";"";""
"Car340881-2020-Pass1-Z2-X-9388-0_20200610_220726_296";"0.0";4.8;28.0;"noise";0.86;"";"";"";"";""
"Car340881-2020-Pass1-Z2-X-9388-0_20200610_220731_296";0.6;4.5;26.0;"noise";0.93;"";"";"";"";""
"Car340881-2020-Pass1-Z2-X-9388-0_20200610_220736_296";0.1;2.9;31.0;"noise";0.95;"";"";"";"";""
"Car340881-2020-Pass1-Z2-X-9388-0_20200610_220741_296";0.7;1.1;10.0;"Tetvir";0.83;"";"";"";"";""
"Car340881-2020-Pass1-Z2-X-9388-0_20200610_220743_761";0.1;4.2;24.0;"noise";0.85;"";"";"";"";""
"Car340881-2020-Pass1-Z2-X-9388-0_20200610_220743_761";"0.0";3.7;10.0;"Tetvir";0.96;"";"";"";"";""
"Car340881-2020-Pass1-Z2-X-9388-0_20200610_220748_761";1.1;5.0;28.0;"noise";0.93;"";"";"";"";""
"Car340881-2020-Pass1-Z2-X-9388-0_20200610_220753_761";0.3;3.4;31.0;"noise";0.96;"";"";"";"";""
"Car340881-2020-Pass1-Z2-X-9388-0_20200610_220758_219";2.2;4.8;31.0;"noise";0.93;"";"";"";"";""
"Car340881-2020-Pass1-Z2-X-9388-0_20200610_220803_219";0.3;3.2;35.0;"noise";0.9;"";"";"";"";""
"Car340881-2020-Pass1-Z2-X-9388-0_20200610_220819_396";"0.0";3.7;29.0;"noise";0.95;"";"";"";"";""
"Car340881-2020-Pass1-Z2-X-9388-0_20200610_220824_061";2.3;5.0;33.0;"noise";0.92;"";"";"";"";""
"Car340881-2020-Pass1-Z2-X-9388-0_20200610_220824_061";1.3;5.0;10.0;"Tetvir";0.97;"";"";"";"";""
"Car340881-2020-Pass1-Z2-X-9388-0_20200610_220829_061";"0.0";3.4;28.0;"noise";0.94;"";"";"";"";""
"Car340881-2020-Pass1-Z2-X-9388-0_20200610_220829_061";0.1;3.4;15.0;"Tetvir";0.96;"";"";"";"";""
"Car340881-2020-Pass1-Z2-X-9388-0_20200610_220852_318";"0.0";2.7;33.0;"noise";0.89;"";"";"";"";""
"Car340881-2020-Pass1-Z2-X-9388-0_20200610_220852_318";"0.0";2.5;10.0;"Tetvir";0.84;"";"";"";"";""
"Car340881-2020-Pass1-Z2-X-9388-0_20200610_220914_565";0.7;2.7;21.0;"noise";0.96;"";"";"";"";""
"Car340881-2020-Pass1-Z2-X-9388-0_20200610_220922_891";2.3;5.0;35.0;"Myonat";0.99;"";"";"";"";""
"Car340881-2020-Pass1-Z2-X-9388-0_20200610_220922_891";1.1;5.0;28.0;"noise";0.83;"";"";"";"";""
"Car340881-2020-Pass1-Z2-X-9388-0_20200610_220922_891";2.8;4.9;10.0;"Tetvir";0.96;"";"";"";"";""
"Car340881-2020-Pass1-Z2-X-9388-0_20200610_220927_891";"0.0";4.9;34.0;"noise";0.86;"";"";"";"";""
"Car340881-2020-Pass1-Z2-X-9388-0_20200610_220927_891";0.1;5.0;10.0;"Tetvir";0.92;"";"";"";"";""
"Car340881-2020-Pass1-Z2-X-9388-0_20200610_220932_891";"0.0";4.5;30.0;"noise";0.95;"";"";"";"";""
"Car340881-2020-Pass1-Z2-X-9388-0_20200610_220932_891";0.4;0.8;10.0;"Tetvir";0.89;"";"";"";"";""
"Car340881-2020-Pass1-Z2-X-9388-0_20200610_220937_891";0.1;1.7;25.0;"noise";0.87;"";"";"";"";""
"Car340881-2020-Pass1-Z2-X-9388-0_20200610_220937_891";"0.0";0.7;11.0;"Tetvir";0.94;"";"";"";"";""
"Car340881-2020-Pass1-Z2-X-9388-0_20200610_220947_644";"0.0";0.1;33.0;"noise";0.16;"";"";"";"";""
"Car340881-2020-Pass1-Z2-X-9388-0_20200610_220947_644";1.3;2.4;9.0;"Tetvir";0.92;"";"";"";"";""
"Car340881-2020-Pass1-Z2-X-9388-0_20200610_220951_865";"0.0";4.6;25.0;"noise";0.91;"";"";"";"";""
"Car340881-2020-Pass1-Z2-X-9388-0_20200610_220956_865";"0.0";1.4;10.0;"Tetvir";0.96;"";"";"";"";""
"Car340881-2020-Pass1-Z2-X-9388-0_20200610_221004_095";"0.0";5.0;27.0;"noise";0.95;"";"";"";"";""
"Car340881-2020-Pass1-Z2-X-9388-0_20200610_221009_095";"0.0";3.9;26.0;"noise";0.92;"";"";"";"";""
"Car340881-2020-Pass1-Z2-X-9388-0_20200610_221009_095";"0.0";4.7;10.0;"Tetvir";0.97;"";"";"";"";""
"Car340881-2020-Pass1-Z2-X-9388-0_20200610_221014_095";0.1;1.0;13.0;"noise";0.89;"";"";"";"";""
"Car340881-2020-Pass1-Z2-X-9388-0_20200610_221014_095";0.2;0.3;9.0;"Tetvir";0.55;"";"";"";"";""
"Car340881-2020-Pass1-Z2-X-9388-0_20200610_221016_770";0.4;3.9;21.0;"noise";0.88;"";"";"";"";""
"Car340881-2020-Pass1-Z2-X-9388-0_20200610_221021_770";4.0;5.0;56.0;"Pippyg";0.96;"";"";"";"";""
"Car340881-2020-Pass1-Z2-X-9388-0_20200610_221021_770";0.6;0.7;10.0;"Tetvir";0.8;"";"";"";"";""
"Car340881-2020-Pass1-Z2-X-9388-0_20200610_221026_770";"0.0";0.2;57.0;"Pippyg";0.95;"";"";"";"";""
"Car340881-2020-Pass1-Z2-X-9388-0_20200610_221057_521";"0.0";0.8;15.0;"noise";0.93;"";"";"";"";""
"Car340881-2020-Pass1-Z2-X-9388-0_20200610_221106_238";0.4;4.3;11.0;"Tetvir";0.93;"";"";"";"";""
"Car340881-2020-Pass1-Z2-X-9388-0_20200610_221111_238";"0.0";0.3;21.0;"noise";0.89;"";"";"";"";""
"Car340881-2020-Pass1-Z2-X-9388-0_20200610_221111_238";"0.0";2.7;10.0;"Tetvir";0.95;"";"";"";"";""
"Car340881-2020-Pass1-Z2-X-9388-0_20200610_221130_397";"0.0";4.1;32.0;"noise";0.94;"";"";"";"";""
"Car340881-2020-Pass1-Z2-X-9388-0_20200610_221130_397";0.3;5.0;11.0;"Tetvir";0.96;"";"";"";"";""
"Car340881-2020-Pass1-Z2-X-9388-0_20200610_221135_397";0.1;5.0;29.0;"noise";0.88;"";"";"";"";""
"Car340881-2020-Pass1-Z2-X-9388-0_20200610_221135_397";0.3;2.2;9.0;"Tetvir";0.95;"";"";"";"";""
"Car340881-2020-Pass1-Z2-X-9388-0_20200610_221140_397";0.1;1.3;45.0;"Yerray";0.04;"Leppun, Yposp, Tetvir, Pippip, Phogri";"";"";"";""
"Car340881-2020-Pass1-Z2-X-9388-0_20200610_221140_397";"0.0";0.7;32.0;"noise";0.74;"";"";"";"";""
"Car340881-2020-Pass1-Z2-X-9388-0_20200610_221158_537";3.5;5.0;18.0;"noise";0.88;"";"";"";"";""
"Car340881-2020-Pass1-Z2-X-9388-0_20200610_221158_537";0.3;4.1;10.0;"Tetvir";0.94;"";"";"";"";""
"Car340881-2020-Pass1-Z2-X-9388-0_20200610_221203_537";4.4;4.6;33.0;"Hypsav";0.63;"";"";"";"";""
"Car340881-2020-Pass1-Z2-X-9388-0_20200610_221203_537";0.7;4.5;25.0;"noise";0.93;"";"";"";"";""
"Car340881-2020-Pass1-Z2-X-9388-0_20200610_221203_537";1.0;4.9;11.0;"Tetvir";0.87;"";"";"";"";""
"Car340881-2020-Pass1-Z2-X-9388-0_20200610_221208_537";0.3;0.4;32.0;"Hypsav";0.09;"";"";"";"";""
"Car340881-2020-Pass1-Z2-X-9388-0_20200610_221208_537";0.1;0.4;9.0;"Tetvir";0.93;"";"";"";"";""
"Car340881-2020-Pass1-Z2-X-9388-0_20200610_221209_105";"0.0";2.7;14.0;"noise";0.98;"";"";"";"";""
"Car340881-2020-Pass1-Z2-X-9388-0_20200610_221213_187";4.0;4.1;25.0;"noise";0.95;"";"";"";"";""
"Car340881-2020-Pass1-Z2-X-9388-0_20200610_221213_187";1.7;4.9;10.0;"Tetvir";0.87;"";"";"";"";""
"Car340881-2020-Pass1-Z2-X-9388-0_20200610_221218_187";3.0;3.1;37.0;"noise";0.84;"";"";"";"";""
"Car340881-2020-Pass1-Z2-X-9388-0_20200610_221218_187";1.3;3.2;13.0;"Tetvir";0.65;"";"";"";"";""
"Car340881-2020-Pass1-Z2-X-9388-0_20200610_221225_000";"0.0";2.4;24.0;"noise";0.98;"";"";"";"";""
"Car340881-2020-Pass1-Z2-X-9388-0_20200610_221228_509";0.1;0.2;37.0;"noise";0.97;"";"";"";"";""
"Car340881-2020-Pass1-Z2-X-9388-0_20200610_221228_509";0.8;3.7;10.0;"Tetvir";0.86;"";"";"";"";""
"Car340881-2020-Pass1-Z2-X-9388-0_20200610_221234_768";2.5;2.6;32.0;"noise";0.19;"";"";"";"";""
"Car340881-2020-Pass1-Z2-X-9388-0_20200610_221239_457";0.8;4.9;22.0;"noise";0.9;"";"";"";"";""
"Car340881-2020-Pass1-Z2-X-9388-0_20200610_221239_457";"0.0";5.0;11.0;"Tetvir";0.97;"";"";"";"";""
"Car340881-2020-Pass1-Z2-X-9388-0_20200610_221244_457";"0.0";1.1;10.0;"Tetvir";0.96;"";"";"";"";""
"Car340881-2020-Pass1-Z2-X-9388-0_20200610_221249_389";1.5;5.0;25.0;"noise";0.81;"";"";"";"";""
"Car340881-2020-Pass1-Z2-X-9388-0_20200610_221249_389";2.5;4.7;11.0;"Tetvir";0.71;"";"";"";"";""
"Car340881-2020-Pass1-Z2-X-9388-0_20200610_221254_389";2.9;3.1;42.0;"Leppun";0.03;"Yposp, Tetvir";"";"";"";""
"Car340881-2020-Pass1-Z2-X-9388-0_20200610_221254_389";"0.0";4.8;21.0;"noise";0.83;"";"";"";"";""
"Car340881-2020-Pass1-Z2-X-9388-0_20200610_221259_389";"0.0";0.6;28.0;"noise";0.9;"";"";"";"";""
"Car340881-2020-Pass1-Z2-X-9388-0_20200610_221300_845";"0.0";5.0;10.0;"noise";0.95;"";"";"";"";""
"Car340881-2020-Pass1-Z2-X-9388-0_20200610_221305_845";1.3;1.8;10.0;"piaf";0.23;"noise";"";"";"";""
"Car340881-2020-Pass1-Z2-X-9388-0_20200610_221313_315";1.0;2.7;35.0;"Leppun";0.04;"Yposp, Tetvir";"";"";"";""
"Car340881-2020-Pass1-Z2-X-9388-0_20200610_221313_315";"0.0";4.8;30.0;"noise";0.84;"";"";"";"";""
"Car340881-2020-Pass1-Z2-X-9388-0_20200610_221318_315";0.2;1.6;31.0;"noise";0.96;"";"";"";"";""
"Car340881-2020-Pass1-Z2-X-9388-0_20200610_221320_551";"0.0";0.5;31.0;"noise";0.11;"";"";"";"";""
"Car340881-2020-Pass1-Z2-X-9388-0_20200610_221320_551";0.4;2.5;9.0;"Tetvir";0.96;"";"";"";"";""
"Car340881-2020-Pass1-Z2-X-9388-0_20200610_221328_421";0.3;3.5;22.0;"noise";0.94;"";"";"";"";""
"Car340881-2020-Pass1-Z2-X-9388-0_20200610_221333_421";0.2;0.7;23.0;"noise";0.51;"";"";"";"";""
"Car340881-2020-Pass1-Z2-X-9388-0_20200610_221333_421";0.4;5.0;54.0;"Pippyg";0.99;"";"";"";"";""
"Car340881-2020-Pass1-Z2-X-9388-0_20200610_221333_421";0.6;4.6;9.0;"Tetvir";0.92;"";"";"";"";""
"Car340881-2020-Pass1-Z2-X-9388-0_20200610_221338_421";0.5;4.8;26.0;"noise";0.93;"";"";"";"";""
"Car340881-2020-Pass1-Z2-X-9388-0_20200610_221338_421";"0.0";2.6;55.0;"Pippyg";0.98;"";"";"";"";""
"Car340881-2020-Pass1-Z2-X-9388-0_20200610_221338_421";0.1;5.0;10.0;"Tetvir";0.97;"";"";"";"";""
"Car340881-2020-Pass1-Z2-X-9388-0_20200610_221343_421";4.6;4.7;21.0;"noise";0.68;"";"";"";"";""
"Car340881-2020-Pass1-Z2-X-9388-0_20200610_221343_421";4.5;5.0;50.0;"Pippip";0.97;"";"";"";"";""
"Car340881-2020-Pass1-Z2-X-9388-0_20200610_221343_421";1.8;4.7;54.0;"Pippyg";0.98;"";"";"";"";""
